eid source target dir capacity speed_mph cost_time tt_user tt_soc
90123 63 17655 1 1900 30 0.250742093262 0.352956 0.353036
87979 64 16944 1 5400 40 0.185515444607 0.259889 0.2599
6995 64 25599 1 5400 40 0.147871352551 0.207132 0.207095
51268 65 44 1 950 20 0.303516929975 0.424924 0.424924
56035 65 4781 1 950 20 0.813817277378 1.13934 1.13946
90777 66 26099 1 950 20 0.0642797327171 0.0899968 0.09
49136 66 68 1 950 20 0.142414880401 0.199381 0.199381
48481 66 5987 1 950 20 0.154740731412 0.217 0.218526
91009 66 26477 1 950 20 0.560777291519 0.785089 0.785089
93661 67 26064 1 950 20 2.21462026379 3.10047 3.1778
53534 67 8858 1 950 20 0.0302301479026 0.0423224 0.0423223
50484 67 1571 1 5400 40 0.573324056685 0.855044 0.855507
90775 68 66 1 950 20 0.142414880401 0.199404 0.199411
17027 69 175 1 1900 30 0.152955011241 0.237363 0.240745
53929 69 191 1 950 20 1.22402755638 1.71364 1.71364
53985 70 20200 1 5400 40 0.112935857017 0.15811 0.15811
56209 71 89 1 1900 30 3.1831150958 4.45636 4.45636
374 71 24586 1 1900 30 0.341403899785 0.477966 0.477966
50029 71 24991 1 1900 30 1.10269014711 1.54377 1.54377
47775 72 11801 1 1900 30 0.0549571810504 0.0772525 0.0773222
67815 73 18429 1 1900 30 1.11534493008 1.56157 1.56154
47622 73 23589 1 1900 30 0.148182710789 0.207509 0.207509
28863 74 20801 1 6900 60 0.0190384683999 0.0345985 0.0295264
15227 75 24376 1 8100 40 0.0811069284351 0.11355 0.11355
93721 76 1897 1 1900 30 1.21094300001 1.70887 1.71046
29424 76 7972 1 1900 30 1.09093574165 1.52835 1.53171
77223 76 1471 1 1900 30 0.0965678385743 0.475736 0.401517
51620 77 5346 1 8100 40 0.187691831797 0.262769 0.262769
52436 77 5318 1 8100 40 0.117260348497 0.164171 0.16417
5333 78 20786 1 1900 30 6.44585986203 9.0242 9.0242
74019 78 1884 1 1900 30 1.13062264844 1.58288 1.58288
20855 78 20710 1 1900 30 2.43018713878 3.40226 3.40286
59855 78 23831 1 1900 30 0.367246496525 0.514145 0.514145
83141 79 25616 1 1900 30 0.297454141548 0.416469 0.416466
35988 79 15087 1 1900 30 2.96503406615 4.17791 4.17639
42073 80 9756 1 6900 60 0.39618325219 0.6948 0.611423
1573 81 7502 1 6900 60 0.127140703578 0.17862 0.178667
30426 82 8777 1 1900 30 0.500558451043 0.745727 0.708715
17034 82 4406 1 1900 30 0.106612949775 0.26263 0.179139
50727 83 1630 1 950 20 1.58026431184 2.21237 2.21237
2464 84 2085 1 5400 40 0.0173987805746 0.0243583 0.0243583
10699 84 11638 1 5400 40 0.190340311443 0.267338 0.267758
75427 85 7865 1 1900 30 0.80388843055 1.12663 1.12794
26940 85 15116 1 1900 30 0.298645412446 0.420148 0.447349
