eid source target dir capacity speed_mph cost_time tt_user tt_soc
15345 123 3462 1 8100 40 0.416729404704 0.542575 0.54278
14729 124 4984 1 1900 30 1.20596193758 1.56776 1.5678
24648 124 6120 1 1900 30 0.134850515451 0.17534 0.17534
23142 125 13885 1 950 20 1.46503958621 1.90455 1.90455
21471 125 14254 1 950 20 0.0744107916939 0.096734 0.096734
826 126 136 1 950 20 0.152312341897 0.198006 0.198006
820 126 97 1 950 20 0.154262950773 0.200545 0.200572
4472 127 13411 1 1900 30 0.428014696642 0.559872 0.567415
22844 127 2692 1 5400 40 0.0646169068374 0.0901484 0.0889689
30152 128 129 1 1900 30 0.0137805743946 0.0179147 0.0179147
25143 128 10197 1 5400 40 0.0399642622749 0.0519553 0.0519583
7264 128 86 1 1900 30 0.156685569878 0.203691 0.203691
38714 128 5089 1 5400 40 0.0793410335183 0.10315 0.103156
7266 129 128 1 1900 30 0.0137805743946 0.0179147 0.0179147
17035 129 10197 1 5400 40 0.0319960183558 0.0415948 0.0415948
34924 129 13639 1 5400 40 0.0850940127402 0.110622 0.110622
2480 130 7881 1 1900 30 0.342240121343 10.4801 10.4801
16315 131 8473 1 5400 40 0.217774903106 0.421895 0.373925
23047 131 556 1 5400 40 0.0904257371738 0.125493 0.122077
13219 132 12579 1 5400 40 0.165349683366 0.214955 0.214955
16314 132 131 1 5400 40 0.0190983756675 0.0280873 0.0272856
13296 133 684 1 5400 40 0.148221355545 0.228732 0.2134
8763 134 14748 1 1900 30 0.925229089307 1.20333 1.20332
7066 134 166 1 6900 60 0.255666958918 0.332383 0.332393
22133 135 1730 1 5400 40 0.287717142146 0.376857 0.375782
827 136 216 1 950 20 3.94239277908 5.12518 5.14137
9612 137 467 1 6900 60 0.119985623069 0.155981 0.155981
9625 137 2791 1 6900 60 0.028059772055 0.0364777 0.0364777
26798 138 144 1 950 20 0.36519212984 0.474751 0.474751
459 138 10513 1 950 20 0.741136228362 0.978235 0.99352
27078 138 5991 1 950 20 0.220390760644 0.286508 0.286508
8659 139 7280 1 1900 30 1.08419265905 1.44085 1.49578
7268 140 750 1 5400 40 0.0214933941947 0.0279429 0.0279451
30156 140 14687 1 5400 40 0.102080357102 0.132711 0.132718
23827 141 154 1 1900 20 0.266702922928 0.346714 0.346714
8658 141 139 1 1900 30 0.237441446272 0.315159 0.327538
5054 142 145 1 950 20 0.0381412431691 0.0495836 0.0495836
29378 142 7185 1 950 20 0.427335282433 0.69038 0.643322
33398 143 192 1 1900 30 0.221342976143 0.287746 0.287746
461 144 138 1 950 20 0.36519212984 0.476072 0.478608
26800 144 6162 1 950 20 6.28258490908 8.16736 8.16736
993 144 5991 1 950 20 0.171976236161 0.223569 0.223569
5796 145 14675 1 950 20 2.3828832107 3.09775 3.09775
28982 145 142 1 950 20 0.0381412431691 0.0655654 0.0603145
24312 146 5227 1 1900 20 0.0450994888687 0.0843916 0.0692536
22704 147 14754 1 950 20 0.232041293148 0.301654 0.301654
23658 148 1003 1 8100 40 0.318780839118 0.414415 0.414419
8390 148 3495 1 6900 60 0.644379139003 1.0307 0.991362
19613 149 8401 1 6900 60 0.0439823372203 0.0662626 0.0606008
12793 150 33 1 950 20 1.14647922846 1.49042 1.49042
12159 150 263 1 950 20 0.0337779851103 0.0439114 0.0439114
32372 150 1167 1 950 20 1.64183541328 2.13439 2.13439
23830 151 154 1 1900 30 0.218349222339 0.3834 0.41242
23826 151 139 1 1900 20 0.258473856895 0.336016 0.336016
15643 152 5286 1 1900 30 0.796570664221 1.79081 1.71371
3020 153 1107 1 1900 30 0.746940293453 0.971022 0.971022
12577 153 1694 1 1900 30 0.193979368256 0.255335 0.254387
23831 154 2709 1 1900 30 2.80461512716 4.91156 5.28155
8401 155 2052 1 8100 40 0.168139692727 0.2186 0.218594
8655 156 130 1 1900 30 0.205842914983 0.603679 0.67302
5662 156 14270 1 1900 20 0.155402033171 0.202023 0.202023
13544 157 160 1 1900 20 0.121501144815 0.157951 0.157951
12069 157 2947 1 1900 30 0.14069403726 0.182902 0.182902
17747 158 161 1 1900 20 0.110566985652 0.143898 0.143773
17745 158 293 1 5400 40 0.313381953452 0.558258 0.476311
9849 159 4841 1 6900 60 0.0557169950114 0.0751965 0.0737109
33904 159 14804 1 950 20 0.232636996658 0.302428 0.302428
17742 160 11513 1 5400 40 0.194434629215 0.258999 0.257734
17744 160 158 1 1900 20 0.0943427094324 0.122646 0.122646
7388 161 10947 1 1900 30 0.163603065725 0.219774 0.260713
15138 162 8197 1 950 20 0.0789921793135 0.318152 0.185441
21265 163 4393 1 1900 30 0.539082232348 0.701232 0.701255
4887 163 14243 1 1900 30 1.82083297437 2.37127 2.37097
32180 163 13303 1 1900 30 0.0277596565931 0.0360876 0.0360876
3850 164 9251 1 950 20 0.237029846564 0.308139 0.308139
15137 165 162 1 950 20 0.0538635237314 0.161311 0.119377
7067 166 14931 1 6900 60 0.119005329841 0.154716 0.154722
885 167 11587 1 950 20 3.38577972523 4.40768 4.40915
35950 167 7635 1 950 20 0.0639246740264 0.0831021 0.0831021
12764 168 1406 1 5400 40 0.466831681447 0.606892 0.607683
10713 169 13968 1 950 20 0.118992829748 0.154694 0.154748
2185 169 10109 1 950 20 0.0592464956435 0.0770204 0.0770205
16507 170 3571 1 5400 40 0.0961553711699 0.125003 0.125007
1729 170 183 1 1900 30 1.13699217177 1.47815 1.4781
23829 171 151 1 1900 30 1.01415032517 1.82302 1.95027
12007 172 5121 1 5400 40 0.0337643653937 0.0449085 0.051292
7353 172 14167 1 1900 30 0.0412079234123 0.054772 0.0545814
19202 173 5380 1 5400 40 0.16804872163 0.21874 0.219117
24244 174 13060 1 5400 40 0.640959394791 0.839442 0.836745
8029 175 14937 1 950 20 0.038667481857 0.0502677 0.0502677
7989 175 172 1 5400 40 0.222067127994 0.312233 0.395248
8370 176 910 1 950 20 0.0584285277049 0.0765936 0.0778697
25757 176 9718 1 5400 40 0.194892009147 0.309357 0.28681
27884 177 10272 1 5400 40 4.28209228905 5.56673 5.5675
7988 177 175 1 5400 40 0.0578656946482 0.0767138 0.0873225
9983 178 6300 1 6900 60 0.232285919266 0.301972 0.301972
22767 179 12546 1 5400 40 3.92856178428 5.77911 5.73046
19349 180 41 1 6900 60 0.0326191125802 0.0426964 0.0427976
37152 181 13753 1 950 20 0.113826317801 0.148219 0.14821
37274 181 258 1 950 20 0.309120033246 0.422684 0.411983
21859 181 5261 1 950 20 1.06978577766 1.39072 1.39072
27930 182 13306 1 5400 40 1.06626100259 1.38619 1.3862
17897 182 12483 1 5400 40 0.108240039574 0.140721 0.140725
7025 183 198 1 1900 30 0.127388465747 0.165608 0.165605
309 184 9876 1 950 20 0.310059253097 0.403077 0.403077
15945 185 216 1 5400 40 2.56597022104 3.33882 3.36081
825 185 126 1 950 20 1.09745788257 1.42678 1.42715
2810 186 1064 1 950 20 0.0447781155765 0.0582116 0.0582116
27860 186 4146 1 950 20 4.21715131036 5.4823 5.4823
35906 186 4229 1 950 20 0.0551217908584 0.0716583 0.0716583
11230 187 2354 1 1900 30 0.0866159091502 1.16564 0.992681
20307 187 5378 1 1900 20 0.159479400333 0.207323 0.207323
33980 188 7730 1 950 20 0.826042920358 1.16503 1.25836
28236 188 189 1 950 20 0.0240094885562 0.0312123 0.0312123
31498 189 3233 1 950 20 0.955231183212 1.2418 1.2418
3728 189 188 1 950 20 0.0240094885562 0.0342177 0.0371732
12576 190 153 1 1900 30 0.0764460365523 0.101281 0.100761
20458 190 226 1 1900 30 0.424260304498 0.551538 0.551538
10919 191 8796 1 6900 60 0.20458890948 0.266135 0.266116
12580 192 9157 1 1900 30 0.244443113529 0.317997 0.322765
7553 192 461 1 1900 30 0.915902380591 1.19067 1.19067
14039 192 143 1 1900 30 0.221342976143 0.287746 0.287746
10226 193 6494 1 5400 40 2.52299685737 3.29819 3.30768
10533 194 11944 1 950 20 0.149856852238 0.194848 0.194848
24764 194 12224 1 950 20 0.291546095253 0.379011 0.379011
32468 195 13497 1 1900 20 0.0564063919225 0.0733283 0.0733283
12301 195 4274 1 1900 20 0.57432792606 0.746626 0.746626
18519 195 12178 1 1900 20 0.0460325553606 0.0598423 0.0598423
6833 196 197 1 1900 30 0.221206654157 0.28827 0.301346
8623 196 262 1 1900 20 0.277291143232 0.360478 0.360478
6834 197 8667 1 1900 30 0.615035345884 0.802206 0.841598
8516 198 2554 1 1900 30 0.51835995049 0.675881 0.685367
30714 198 2563 1 1900 30 0.58911432532 0.766252 0.766013
30888 199 13538 1 950 20 1.39924296473 1.81902 1.81902
23778 199 14899 1 950 20 2.38109146513 3.09542 3.09542
8976 199 7803 1 950 20 1.96877505399 2.55941 2.55941
2221 200 13684 1 5400 40 0.0982472484634 0.131502 0.132511
23168 201 4403 1 5400 40 1.79213690744 2.32978 2.32978
37750 201 11478 1 5400 40 0.0762063818403 0.099069 0.099069
37776 201 5263 1 950 20 0.195662877293 0.254363 0.254363
9705 202 5267 1 1900 30 0.179996704595 0.234164 0.234098
33042 203 9027 1 950 20 2.89701486764 3.76612 3.76612
13370 203 4493 1 950 20 0.20881152006 0.271455 0.271455
6122 204 1080 1 950 20 0.299708921769 0.389633 0.389633
12401 204 209 1 5400 40 0.258405634895 0.56216 0.470193
18049 205 3743 1 5400 40 0.365875838557 0.506986 0.494656
6761 206 472 1 5400 40 0.858940762409 1.19216 1.17113
4490 207 13521 1 8100 40 0.0194116981612 0.0252352 0.0252352
18173 207 6798 1 6900 60 0.0573430624989 0.0745497 0.0745497
15636 208 11432 1 1900 30 7.05763211848 9.17493 9.17494
34234 208 2449 1 1900 30 0.04326912063 0.0562499 0.0562499
27588 208 6908 1 950 20 14.994333711 19.4926 19.4926
6123 209 1329 1 5400 40 0.263105625115 0.436548 0.39623
6124 209 3743 1 950 20 0.0289829882449 0.07358 0.165323
19367 210 10808 1 950 20 0.433699905526 0.563823 0.563826
27606 210 7705 1 950 20 0.468815105474 0.609656 0.611068
2250 210 13061 1 950 20 1.24601626095 4.51726 3.47144
11973 211 243 1 5400 40 1.17989279111 1.53513 1.53518
995 211 206 1 1900 30 0.359661992468 0.467913 0.469035
12400 212 204 1 5400 40 0.525319692529 0.974295 0.843809
23219 213 6619 1 1900 30 0.218627215513 0.709077 0.527627
6781 214 1607 1 5400 40 0.548117136744 0.750972 0.73735
19094 215 12921 1 950 20 0.0465704006164 0.0605697 0.0605852
7360 215 218 1 5400 40 0.227168184442 0.346837 0.339289
15946 216 14619 1 5400 40 0.637374947368 0.829503 0.83886
26337 217 4289 1 5400 40 0.552225292579 0.71806 0.718112
14704 217 468 1 1900 30 0.0489470324851 0.0636319 0.0636319
4274 218 5150 1 950 20 0.121156567824 0.157911 0.157911
7361 218 2623 1 5400 40 0.332517575747 0.504821 0.492151
14186 219 3969 1 5400 40 0.047727725183 0.062062 0.0620751
17445 219 1125 1 5400 40 0.133390355365 0.177737 0.180692
10888 220 223 1 950 20 0.373175793152 0.515022 0.547862
20706 221 1456 1 950 20 0.111632375842 0.145124 0.145127
14893 221 11641 1 950 20 0.632571234993 0.937364 1.03485
30090 222 13722 1 950 20 0.543589404728 0.706746 0.707739
7753 222 1493 1 5400 40 0.348737585841 0.461895 0.464963
7139 222 6591 1 950 20 0.0450027535022 0.0585036 0.0585036
