eid source target dir capacity speed_mph cost_time tt_user tt_soc
2230 104 11033 1 5400 40 0.281816243507 0.281817 0.281856
1485 105 13146 1 5400 40 0.0564658984096 0.0564659 0.0564659
1473 105 110 1 5400 40 0.0989491876364 0.0989492 0.0989492
33453 105 5246 1 5400 40 0.0471055329292 0.0471055 0.0471055
28741 106 762 1 950 20 0.0298870664325 0.0298935 0.0298888
6129 106 17044 1 1900 30 0.196403997622 0.203131 0.202366
5280 107 5040 1 950 20 3.3964882176 3.39649 3.39649
41265 107 3969 1 950 20 0.110145610482 0.110146 0.110146
35447 107 12183 1 950 20 0.451226950581 0.451233 0.451233
37609 108 161 1 1900 30 0.745048235127 0.745048 0.745048
18574 108 8686 1 1900 30 0.535825769416 0.535826 0.535826
18717 109 533 1 1900 20 0.0935284952699 0.093793 0.0956844
33451 110 105 1 5400 40 0.0989491876364 0.0989492 0.0989492
1481 110 119 1 5400 40 0.0136412329503 0.0136412 0.0136412
13250 112 11464 1 5400 40 1.18861655295 1.18862 1.18862
13145 4206 6407 1 5400 40 0.0520684 0.0520684 0.0520684
28735 113 9337 1 950 20 0.36662661199 0.366627 0.367712
22887 114 16123 1 8100 40 0.565739652238 0.569251 0.567737
12208 114 17237 1 8100 40 0.351966316325 0.351989 0.351973
22774 115 1985 1 5400 40 0.651456423991 0.651457 0.651457
10913 115 142 1 1900 30 0.219169760159 0.21917 0.21917
31216 116 13272 1 6900 60 0.02473586539 0.024869 0.0248228
8356 117 7867 1 6900 60 0.0331541089036 0.0331541 0.0331555
26567 118 121 1 950 20 0.0518656235943 0.0518656 0.0520435
12098 118 762 1 1900 30 0.0282926243893 0.0330556 0.031057
1479 119 5249 1 5400 40 0.0258726362275 0.0258726 0.0258726
33459 119 110 1 5400 40 0.0136412329503 0.0136412 0.0136412
19481 120 5153 1 950 20 0.159678311639 0.159678 0.159678
43993 120 2850 1 950 20 0.722493095405 0.722493 0.722493
28743 121 122 1 950 20 1.44617442703 1.44618 1.45314
28747 122 113 1 950 20 0.307840638289 0.307841 0.309012
30092 123 17205 1 5400 40 0.242966865988 0.257138 0.253733
13823 124 16270 1 1900 30 0.461625827915 0.461626 0.461626
27089 124 16295 1 1900 30 0.0382822491351 0.0382822 0.0382822
29220 125 396 1 5400 40 0.104786738818 0.104787 0.104787
2439 125 4037 1 1900 30 0.140374453853 0.140392 0.140395
27091 126 6994 1 1900 30 0.00584445751754 0.00584446 0.00584446
3532 127 17682 1 950 20 0.059167041226 0.059167 0.059167
9271 128 6160 1 5400 40 0.479687333971 0.480458 0.480622
2233 129 132 1 1900 30 0.244109181026 0.244109 0.244111
7495 130 13759 1 5400 40 0.00915298336432 0.0092408 0.00925775
42589 131 11342 1 950 20 0.32915600172 2.02027 1.73275
20725 131 11238 1 950 20 0.0721471750154 0.0764889 0.0742467
2234 132 2579 1 1900 30 0.774126833817 0.775771 0.779142
3325 133 3330 1 1900 30 0.0401153795519 0.0401154 0.0401154
48931 134 10111 1 950 20 0.140733386794 0.140733 0.140733
25417 134 1487 1 950 20 1.19104154514 1.19749 1.19281
32236 134 9031 1 950 20 0.181602569862 0.181604 0.181604
3328 135 136 1 1900 30 0.039511991703 0.0419657 0.0414668
3329 136 137 1 1900 30 0.0293157024253 0.0305341 0.0301563
29899 136 4722 1 950 20 0.182353503178 0.182358 0.18237
3330 137 17552 1 1900 30 0.0159097420755 0.0165054 0.0163164
12937 138 395 1 5400 40 0.00803876840712 0.00803877 0.00803877
7499 139 4446 1 5400 40 0.0479397930048 0.0483956 0.0484839
21365 139 14758 1 950 20 0.717834018556 0.718306 0.718306
9515 140 1944 1 950 20 0.0082288256709 0.015873 0.0158731
48001 140 7 1 950 20 2.2980789558 2.29808 2.29808
22773 141 115 1 5400 40 0.19560935338 0.195609 0.195609
46705 141 142 1 1900 30 0.105571361062 0.105571 0.105571
38207 142 115 1 1900 30 0.219169760159 0.21917 0.21917
27433 142 141 1 1900 30 0.105571361062 0.105571 0.105571
46707 142 102 1 1900 30 0.0410347211799 0.0410347 0.0410347
48237 143 10066 1 950 20 0.704737186298 0.704737 0.704737
29483 143 8949 1 950 20 0.904376037832 0.904376 0.904376
14166 144 414 1 950 20 0.0222225820387 0.0490765 0.050772
20631 145 2565 1 1900 30 0.0277204738424 0.0277205 0.0277205
7642 145 6334 1 1900 20 0.0761556010295 0.0761556 0.0761556
19298 146 17528 1 950 20 1.76005375464 1.76005 1.76005
17001 147 17609 1 5400 40 0.05188405538 0.0547142 0.0532476
14263 147 10578 1 5400 40 0.187720674769 0.187813 0.187884
34485 148 68 1 1900 30 1.35326093169 1.35326 1.35326
3506 148 2305 1 1900 30 2.59156217475 2.59156 2.59156
34507 148 348 1 950 20 1.99385051926 1.99385 1.99385
45749 149 10448 1 950 20 0.188666272402 0.188935 0.205466
25428 149 17556 1 950 20 0.138363975059 0.138371 0.138386
39619 150 13316 1 950 20 0.0949381429616 0.0986182 0.0977897
13639 150 13318 1 950 20 1.78772099316 1.7915 1.79175
8510 152 17371 1 5400 40 0.0608456197448 0.0642671 0.0627001
8527 6250 6319 1 5400 40 0.0307875 0.0322863 0.0316064
20997 153 11229 1 950 20 0.698256247231 0.700534 0.710086
32682 153 6335 1 950 20 0.139589997766 0.141822 0.141588
26 154 188 1 5400 40 0.0231746242695 0.0231747 0.0231772
19290 154 13228 1 1900 30 0.18370866802 0.184391 0.183977
22772 155 141 1 5400 40 0.498282193306 0.498282 0.498282
6211 157 16925 1 950 20 3.54923921604 3.54945 3.5495
33851 157 158 1 950 20 0.151860041468 0.152051 0.152427
35795 158 5324 1 950 20 0.0156340962379 0.0156531 0.0156912
2266 158 157 1 950 20 0.151860041468 0.151871 0.151873
29562 159 9774 1 5400 40 1.05375940304 1.27184 1.20142
20909 160 18082 1 5400 40 0.081260236361 0.0812602 0.0812602
43481 160 17755 1 5400 40 0.0504974419544 0.0509534 0.0511333
24596 160 748 1 5400 40 0.743115554028 0.746048 0.746523
35525 161 176 1 1900 30 0.409153919569 0.409154 0.409154
9779 161 108 1 1900 30 0.745048235127 0.745048 0.745048
33305 162 6752 1 5400 40 8.05297989971 8.05348 8.05322
7579 162 311 1 5400 40 0.243322315959 0.244979 0.244734
906 163 10689 1 950 20 0.0628128430365 0.0628233 0.0691085
881 163 244 1 950 20 0.126722449441 0.126722 0.126725
23889 164 11410 1 8100 40 0.491882627634 0.49189 0.491894
18930 164 13996 1 6900 60 0.576472920435 0.576725 0.576639
49091 166 2141 1 950 20 0.530418496144 0.530473 0.5355
22784 166 3206 1 950 20 1.94827088211 1.94827 1.94832
24508 167 14605 1 5400 40 0.0136965242706 0.0136965 0.0136965
27732 167 119 1 5400 40 0.473126277565 0.473126 0.473126
32551 168 2722 1 5400 40 0.285753261702 0.327713 0.321982
13647 169 3473 1 950 20 0.0156508417763 0.0157419 0.015753
17871 169 14471 1 950 20 0.0365468435794 0.0374946 0.0372848
25 170 154 1 5400 40 1.06695070137 1.0674 1.06821
42687 170 9774 1 950 20 0.0222318120436 0.0222422 0.0222358
25698 171 24 1 5400 40 0.090421234771 0.090426 0.0904257
7183 172 12401 1 950 20 0.577385798511 0.577386 0.577393
32755 172 195 1 950 20 0.849380153073 0.84938 0.84938
38949 173 9968 1 5400 40 0.171427243687 0.223941 0.200463
44721 173 9466 1 5400 40 0.0339089640911 0.0341168 0.0340207
31799 173 590 1 5400 40 0.0534447520336 0.0534448 0.0534448
46629 174 8426 1 1900 30 0.257570086515 0.25757 0.25757
40709 175 3108 1 950 20 0.971014672583 0.971015 0.971015
10010 175 6830 1 950 20 0.118530583069 0.118531 0.118531
5445 176 161 1 1900 30 0.409153919569 0.409154 0.409154
36637 176 11596 1 1900 30 0.491668926933 0.491669 0.491669
46457 177 9954 1 5400 40 0.441728416263 0.452906 0.444599
27030 177 9890 1 5400 40 0.0295602122869 0.0296952 0.029722
14259 178 1380 1 5400 40 0.16095751437 0.201057 0.214902
27123 179 17056 1 5400 40 0.0858365733782 0.0858367 0.0858367
13287 179 12994 1 5400 40 0.0384673398048 0.0384845 0.0384848
36037 180 16737 1 5400 40 1.06943707666 1.06944 1.06944
1220 180 12842 1 950 20 3.08601914718 3.08602 3.08602
6501 180 16606 1 5400 40 0.1931049445 0.193105 0.193105
12904 181 395 1 5400 40 0.0359659354011 0.035977 0.0359776
40553 181 9598 1 5400 40 1.19464015247 1.19464 1.19464
29328 182 17944 1 5400 40 0.150838049007 0.151207 0.150997
12894 183 185 1 1900 30 0.456290254015 0.46951 0.46862
14258 183 2873 1 5400 40 0.308440539348 0.338194 0.352331
32066 184 43 1 1900 30 0.502401985294 0.502784 0.503161
29526 184 9670 1 5400 40 0.304071478715 0.304076 0.304078
3489 185 16478 1 1900 30 0.0134939805919 0.0158262 0.0177971
9665 186 14354 1 1900 30 0.0231775381746 0.0326361 0.0282332
20602 186 10559 1 5400 40 0.0549728178537 0.0550176 0.055073
17307 187 14544 1 950 20 0.0294493101173 0.0294494 0.0295735
40623 187 215 1 950 20 0.0951688311012 0.0951688 0.0951688
19321 188 7952 1 1900 30 0.0214497176739 0.0214518 0.021564
29561 188 159 1 5400 40 0.0304642878057 0.0306145 0.0306477
10716 189 1189 1 5400 40 0.0139651579532 0.0139652 0.0139652
30407 189 1927 1 950 20 0.0236205621998 0.0236206 0.0236206
16273 190 3133 1 5400 40 0.172279019969 0.172579 0.173403
4754 191 44 1 1900 30 0.0168663158289 0.0168663 0.0168663
28404 191 11180 1 1900 30 0.0560389227782 0.0560749 0.0561772
39965 192 16244 1 950 20 1.3558998375 1.3559 1.3559
28751 193 15192 1 8100 40 0.136406597503 0.136407 0.136407
33745 193 15691 1 5400 40 0.111155073598 0.111156 0.112128
2033 193 4860 1 5400 40 0.0308282727476 0.0308314 0.0308325
34139 194 6751 1 5400 40 0.677009183368 0.677009 0.677009
8518 194 279 1 5400 40 1.13168448682 1.13168 1.13168
14249 195 16016 1 950 20 0.616442287975 0.616442 0.616442
49 195 172 1 950 20 0.849380153073 0.84938 0.849404
21013 196 9074 1 5400 40 0.0403958678288 0.040396 0.040396
20905 197 6352 1 6900 60 0.0441053484625 0.0564933 0.0526061
22930 198 7558 1 1900 30 0.0706089180966 0.0706098 0.0706099
22929 199 2306 1 1900 30 0.4589912771 0.459185 0.459143
39085 200 7505 1 950 20 0.232357864605 0.232476 0.23249
12673 200 3727 1 950 20 0.0738979344356 0.0738979 0.0738979
11778 201 11501 1 950 20 1.3135169867 1.54417 1.62003
43881 202 15264 1 950 20 1.64080687275 1.64211 1.64776
21774 202 15270 1 950 20 0.0181949534371 0.018195 0.018195
18215 202 15271 1 950 20 0.0684527345824 0.0684527 0.0684527
10076 203 16728 1 950 20 0.0881394621585 0.0881396 0.0881396
40303 203 15995 1 950 20 0.0544580389238 0.0544582 0.0544583
13288 204 5561 1 5400 40 0.0236288910612 0.023629 0.023629
39399 204 13030 1 5400 40 0.0247862736874 0.0247863 0.0247863
37697 204 375 1 5400 40 0.286472005774 0.286543 0.286544
28452 205 303 1 6900 60 0.213142467251 0.252454 0.259893
25305 206 13026 1 950 20 0.134118125092 0.287182 0.214977
44477 206 3533 1 950 20 0.361890873398 0.380328 0.37546
15931 207 15597 1 5400 40 0.279378424739 0.279379 0.279379
13758 207 9351 1 5400 40 0.0381074718936 0.0381075 0.0381075
44391 208 12403 1 950 20 1.12348471802 1.12348 1.12349
24287 208 10702 1 950 20 2.216850174 2.21685 2.21685
16326 208 3367 1 950 20 0.407335640402 0.407336 0.407336
14938 209 210 1 6900 60 0.0618815029684 0.0622594 0.0624799
14939 210 3828 1 6900 60 0.0753892806621 0.128888 0.12485
30044 211 14048 1 1900 30 0.410267568706 0.528166 0.544111
30046 211 8668 1 1900 30 0.269683330354 0.276135 0.279367
21726 212 9075 1 1900 30 0.0763349472735 0.0763468 0.0763558
32911 212 1493 1 1900 30 0.109275018253 0.109518 0.110714
36351 213 352 1 950 20 0.379153592496 0.379154 0.379154
40625 215 7306 1 950 20 8.58544955343 8.58545 8.58545
15768 215 187 1 950 20 0.0951688311012 0.0951692 0.09557
34475 216 14416 1 950 20 1.31870573187 1.72463 1.72723
48625 216 9194 1 950 20 0.071208873169 0.0712089 0.0712089
31480 216 1788 1 950 20 0.0446832871038 0.0446833 0.0446833
44781 217 16530 1 5400 40 0.79687563797 0.796876 0.796876
23665 217 1542 1 5400 40 0.0199801576777 0.0199802 0.0199802
48971 218 13372 1 950 20 2.063850501 2.06385 2.06385
15396 218 3933 1 950 20 0.259827310498 0.295781 0.283002
14940 219 13444 1 6900 60 0.0637940167196 0.0645783 0.0649813
7965 220 14416 1 950 20 0.413098133541 0.413098 0.413098
35687 220 221 1 950 20 0.192473285341 0.247783 0.249189
5757 221 220 1 950 20 0.192473285341 0.192473 0.192473
41337 221 14604 1 950 20 1.71808841021 2.19739 2.2127
154 222 17799 1 950 20 0.0193417420274 0.0203871 0.0205003
37887 223 9283 1 950 20 3.13766366771 3.13766 3.13766
10306 223 9156 1 950 20 0.951116039993 0.951116 0.951116
19913 223 12941 1 950 20 1.31020090339 1.3102 1.3102
15891 224 17916 1 1900 30 0.0513784819489 0.0513785 0.0513785
37861 224 8149 1 1900 30 0.00969812687136 0.00969828 0.0096983
31264 225 14185 1 8100 40 0.393251310092 0.393264 0.393315
14261 225 314 1 1900 30 0.222346278117 0.2258 0.22317
23511 226 5388 1 950 20 0.61725850091 0.617307 0.617328
292 226 222 1 950 20 0.099278220561 0.0992782 0.0992782
19973 227 8945 1 1900 30 0.11634427147 0.116344 0.116344
42995 227 5148 1 1900 30 0.135748259985 0.135748 0.135748
14169 228 403 1 950 20 0.076911019513 0.0814686 0.0814185
2076 228 17063 1 950 20 0.465742094637 0.46585 0.465819
16061 229 17520 1 1900 30 0.367997997094 0.368007 0.368007
26401 229 11860 1 5400 40 0.476054778202 0.476166 0.476145
1964 230 1768 1 950 20 0.36906426155 0.369075 0.369073
14529 230 237 1 950 20 0.118831660185 0.146163 0.182616
41005 231 1860 1 950 20 4.2496294871 4.24963 4.24963
18194 231 13830 1 950 20 1.30694441442 1.30694 1.30694
27613 232 6698 1 5400 40 0.126503392794 0.126531 0.126534
41847 232 4981 1 5400 40 0.466000417519 0.468001 0.477034
27514 232 15869 1 1900 30 0.264855830305 0.264856 0.264856
14531 233 248 1 950 20 0.0545684753114 0.0545735 0.0545733
1970 233 2009 1 950 20 0.619882046984 0.619882 0.619882
16743 234 17648 1 5400 40 1.02791326526 1.28283 1.40731
23884 235 15755 1 950 20 0.0834667378909 0.276861 0.276861
23887 235 54 1 950 20 1.90152663337 3.04214 4.21959
14530 237 233 1 950 20 0.225426321428 0.225472 0.225464
1968 237 238 1 1900 30 0.117453814089 0.118115 0.119395
1976 238 234 1 1900 30 0.169068293189 0.169909 0.171611
12132 239 16773 1 1900 30 0.226135025712 0.226152 0.226151
11006 240 5377 1 950 20 0.163431382974 0.163496 0.16354
32067 240 11484 1 950 20 0.0972893811467 0.0974146 0.100588
13540 241 242 1 1900 20 0.132043661743 0.132044 0.132045
4537 241 10077 1 1900 30 0.057176024116 0.0623885 0.0617561
